key,TOTAL_POP,TOTAL_MALE,TOTAL_FEMALE,SEX_RATIO,HH_SIZE,ENUMERATED_HH,QUICK_COUNT_HH,csv_pop_total,csv_pop_male,csv_pop_female,csv_hh_total,csv_sex_ratio,pop_diff,match_method,population,area_km2,density
26|20|88|043|704|516,3316,1952,1364,143,4.3,775,609,3316.0,1952.0,1364.0,775.0,143.11,0.0,code_match,3316,0.014136203152516303,234575.0
26|20|88|043|704|524,741,388,353,110,4.1,182,228,741.0,388.0,353.0,182.0,109.92,0.0,code_match,741,0.00822956863471024,90041.2
26|20|88|043|704|568,364,255,109,234,5.1,72,61,368.0,259.0,109.0,72.0,237.61,4.0,code_match,364,0.00991229776435674,36722.1
26|20|88|044|704|028,2754,1461,1293,113,3.9,707,771,2754.0,1461.0,1293.0,707.0,112.99,0.0,code_match,2754,0.020267521482234662,135882.4
26|20|88|044|704|204,2491,1344,1147,117,3.8,652,698,2491.0,1344.0,1147.0,652.0,117.18,0.0,code_match,2491,0.019405463768089288,128365.9
26|20|88|044|704|444,3805,2080,1725,121,4.1,924,977,3805.0,2080.0,1725.0,924.0,120.58,0.0,code_match,3805,0.024461231042258027,155552.3
26|20|88|044|704|452,3479,1981,1498,132,4.0,879,788,3479.0,1981.0,1498.0,879.0,132.24,0.0,code_match,3479,0.027575833045991906,126161.2
26|20|88|044|704|548,2229,1266,963,132,4.0,557,586,2229.0,1266.0,963.0,557.0,131.46,0.0,code_match,2229,0.021787073909308872,102308.4
26|20|88|044|704|556,1683,870,813,107,3.9,437,432,1683.0,870.0,813.0,437.0,107.01,0.0,code_match,1683,0.012661811661737153,132919.4
26|20|88|044|704|608,1360,760,600,127,3.9,352,354,1360.0,760.0,600.0,352.0,126.67,0.0,code_match,1360,0.025105155805145454,54172.1
26|20|98|038|854|028,2486,1389,1097,127,4.1,602,544,2486.0,1389.0,1097.0,602.0,126.62,0.0,code_match,2486,0.03683992123265072,67481.1
26|20|98|038|854|036,4450,2794,1656,169,4.2,1048,756,4450.0,2794.0,1656.0,1048.0,168.72,0.0,code_match,4450,0.010933518668410691,407005.3
26|20|98|038|854|056,950,542,408,133,4.2,224,240,950.0,542.0,408.0,224.0,132.84,0.0,code_match,950,0.006319927306166313,150318.2
26|20|98|038|854|070,5959,3410,2549,134,4.1,1446,978,5959.0,3410.0,2549.0,1446.0,133.78,0.0,code_match,5959,0.042027382644664234,141788.5
26|20|98|038|854|136,3000,1702,1298,131,3.8,788,763,3003.0,1705.0,1298.0,788.0,131.36,3.0,code_match,3000,0.024919416315864692,120388.1
26|20|98|038|854|144,902,456,446,102,4.5,202,211,900.0,456.0,444.0,202.0,102.7,-2.0,code_match,902,0.018805530614129116,47964.6
26|20|98|038|854|152,534,338,196,172,3.9,138,133,534.0,338.0,196.0,138.0,172.45,0.0,code_match,534,0.014871123722806159,35908.5
26|20|98|038|854|208,323,201,122,165,4.0,80,110,323.0,201.0,122.0,80.0,164.75,0.0,code_match,323,0.010664987207524006,30286.0
26|20|98|038|854|216,2139,1182,957,124,3.9,551,637,2139.0,1182.0,957.0,551.0,123.51,0.0,code_match,2139,0.009103834905905012,234955.9
26|20|98|038|854|240,1099,579,520,111,4.5,244,210,1099.0,579.0,520.0,244.0,111.35,0.0,code_match,1099,0.008519180756824112,129003.0
26|20|98|038|854|248,610,512,98,522,1.9,314,227,624.0,525.0,99.0,314.0,530.3,14.0,code_match,610,0.061509274523622835,9917.2
26|20|98|038|854|268,2351,1335,1016,131,3.7,633,635,2351.0,1335.0,1016.0,633.0,131.4,0.0,code_match,2351,0.013049214848750598,180164.1
26|20|98|038|854|296,813,521,292,178,3.9,208,239,813.0,521.0,292.0,208.0,178.42,0.0,code_match,813,0.010093620507667201,80545.9
26|20|98|038|854|304,969,498,471,106,4.1,236,200,969.0,498.0,471.0,236.0,105.73,0.0,code_match,969,0.01310838685253092,73922.1
26|20|98|038|854|308,1419,828,591,140,4.1,349,345,1419.0,828.0,591.0,349.0,140.1,0.0,code_match,1419,0.012677641365602337,111929.3
26|20|98|038|854|324,1817,999,818,122,3.4,534,512,1820.0,1002.0,818.0,534.0,122.49,3.0,code_match,1817,0.04515508655280311,40239.1
26|20|98|038|854|408,1343,671,672,100,4.5,297,297,1343.0,671.0,672.0,297.0,99.85,0.0,code_match,1343,0.008160374558281296,164575.8
26|20|98|038|854|416,1099,530,569,93,3.4,327,417,1100.0,531.0,569.0,327.0,93.32,1.0,code_match,1099,0.024081447326291354,45636.8
26|20|98|038|854|428,1841,1071,770,139,3.7,496,468,1841.0,1071.0,770.0,496.0,139.09,0.0,code_match,1841,0.014808218815460933,124322.9
26|20|98|038|854|436,587,363,224,162,3.4,171,235,587.0,363.0,224.0,171.0,162.05,0.0,code_match,587,0.011506550183041557,51014.4
26|20|98|038|854|740,1549,835,714,117,4.3,364,425,1549.0,836.0,713.0,364.0,117.25,0.0,code_match,1549,0.02884026086218987,53709.6
26|20|98|039|075|208,2547,1310,1237,106,3.7,680,706,2547.0,1310.0,1237.0,680.0,105.9,0.0,code_match,2547,0.024964725469719992,102024.0
26|20|98|039|075|348,3993,2114,1879,113,4.1,985,928,3993.0,2114.0,1879.0,985.0,112.51,0.0,code_match,3993,0.0425291840332868,93888.5
26|20|98|039|075|660,4210,2194,2016,109,3.9,1089,918,4210.0,2194.0,2016.0,1089.0,108.83,0.0,code_match,4210,0.0449948413187478,93566.3
26|20|98|039|854|041,3761,1965,1796,109,3.7,1022,950,3761.0,1965.0,1796.0,1022.0,109.41,0.0,code_match,3761,0.07374825962606567,50997.8
26|20|98|039|854|168,3589,1794,1795,100,3.9,910,996,3589.0,1794.0,1795.0,910.0,99.94,0.0,code_match,3589,0.052657290560914866,68157.7
26|20|98|039|854|243,417,271,146,186,4.3,98,106,417.0,271.0,146.0,98.0,185.62,0.0,code_match,417,0.013983687004699865,29820.5
26|20|98|039|854|256,10332,5505,4827,114,3.9,2659,2461,10332.0,5505.0,4827.0,2659.0,114.05,0.0,code_match,10332,0.15270923843397716,67658.0
26|20|98|039|854|391,277,179,98,183,3.0,91,121,277.0,179.0,98.0,91.0,182.65,0.0,code_match,277,0.015742735616332763,17595.4
26|20|98|039|854|396,12808,6786,6021,113,3.5,3619,3851,12807.0,6786.0,6021.0,3619.0,112.71,-1.0,code_match,12808,0.1529425505755025,83743.9
26|20|98|039|854|761,397,178,219,81,4.0,100,124,407.0,186.0,221.0,100.0,84.16,10.0,code_match,397,0.009721767510679137,40836.2
26|20|98|039|854|816,2046,1080,966,112,3.5,588,700,2046.0,1080.0,966.0,588.0,111.8,0.0,code_match,2046,0.0404282317909486,50608.2
26|20|98|041|854|044,2735,1476,1259,117,4.1,675,662,2735.0,1476.0,1259.0,667.0,117.24,0.0,code_match,2735,0.02544260319244403,107496.9
26|20|98|041|854|048,788,431,357,121,4.1,194,87,789.0,431.0,358.0,194.0,120.39,1.0,code_match,788,0.008911159856518207,88428.4
26|20|98|041|854|068,5006,2650,2356,113,3.4,1479,1429,5006.0,2650.0,2356.0,1479.0,112.48,0.0,code_match,5006,0.013308327699787865,376155.5
26|20|98|041|854|108,666,363,303,120,2.5,264,357,668.0,365.0,303.0,264.0,120.46,2.0,code_match,666,0.01866017702071287,35691.0
26|20|98|041|854|184,869,451,418,108,4.0,219,235,869.0,451.0,418.0,219.0,107.89,0.0,code_match,869,0.007762473431401148,111948.9
26|20|98|041|854|224,1861,1011,850,119,3.7,501,528,1861.0,1011.0,850.0,501.0,118.94,0.0,code_match,1861,0.011653395145729209,159695.9
26|20|98|041|854|232,448,230,218,106,3.1,146,57,453.0,235.0,218.0,146.0,107.8,5.0,code_match,448,0.0026832348587552853,166962.6
26|20|98|041|854|268,1299,701,598,117,3.4,385,218,1306.0,708.0,598.0,385.0,118.39,7.0,code_match,1299,0.02898978176233822,44808.9
26|20|98|041|854|276,12347,6852,5492,125,3.4,3658,3836,12356.0,6861.0,5492.0,3658.0,124.93,9.0,code_match,12347,0.08654112452829563,142672.1
26|20|98|041|854|284,3268,1680,1588,106,4.2,777,758,3272.0,1683.0,1588.0,777.0,105.98,4.0,code_match,3268,0.09227503410500781,35415.9
26|20|98|041|854|316,1146,578,568,102,4.2,275,332,1146.0,578.0,568.0,269.0,101.76,0.0,code_match,1146,0.014326724913443377,79990.4
26|20|98|041|854|348,1061,615,446,138,3.6,291,233,1061.0,615.0,446.0,289.0,137.89,0.0,code_match,1061,0.01003762491446429,105702.3
26|20|98|041|854|388,5222,2626,2596,101,4.5,1148,1157,5224.0,2628.0,2596.0,1148.0,101.23,2.0,code_match,5222,0.02325245548859445,224578.4
26|20|98|041|854|444,1234,619,615,101,3.9,319,216,1242.0,627.0,615.0,319.0,101.95,8.0,code_match,1234,0.02420944123518628,50971.8
26|20|98|041|854|448,2591,1388,1203,115,3.8,689,697,2592.0,1389.0,1203.0,687.0,115.46,1.0,code_match,2591,0.00931458925080604,278165.8
26|20|98|041|854|488,3789,1938,1851,105,3.5,1093,1049,3790.0,1939.0,1851.0,1091.0,104.75,1.0,code_match,3789,0.03282234148467024,115439.7
26|25|02|030|038|188,1518,850,668,127,3.5,434,330,1518.0,850.0,668.0,434.0,127.25,0.0,code_match,1518,0.014810487895365836,102494.9
26|25|02|030|038|308,961,529,432,123,3.9,245,345,966.0,531.0,435.0,245.0,122.07,5.0,code_match,961,0.031048209293176553,30951.9
26|25|02|030|668|076,3368,1929,1439,134,3.3,1019,1230,3366.0,1928.0,1438.0,1019.0,134.08,-2.0,code_match,3368,0.04580370190391084,73531.2
26|25|02|030|668|248,3652,1887,1765,107,3.8,949,1040,3652.0,1887.0,1765.0,949.0,106.91,0.0,code_match,3652,0.04282710635586747,85273.1
26|25|02|030|668|276,20159,10574,9585,110,3.9,5197,5613,20548.0,10772.0,9776.0,5302.0,110.19,389.0,code_match,20159,0.22366866812629582,90128.9
26|25|02|030|668|308,1291,679,612,111,3.8,344,327,1291.0,679.0,612.0,344.0,110.95,0.0,code_match,1291,0.009052660665083624,142610.0
26|25|02|030|668|316,25378,13553,11825,115,3.5,7157,6866,25373.0,13550.0,11823.0,7156.0,114.61,-5.0,code_match,25378,0.2351746307983448,107911.3
26|25|02|030|668|324,1154,573,581,99,4.1,282,325,1152.0,571.0,581.0,282.0,98.28,-2.0,code_match,1154,0.012273136144226274,94026.5
26|25|02|030|668|332,1355,769,586,131,3.6,372,448,1355.0,769.0,586.0,372.0,131.23,0.0,code_match,1355,0.04408150069551828,30738.5
26|25|02|030|668|368,6922,3893,3029,129,3.9,1775,1889,6929.0,3897.0,3032.0,1775.0,128.53,7.0,code_match,6922,0.052417232660607146,132055.8
26|25|02|030|668|388,12224,6503,5721,114,4.0,3086,3166,12224.0,6503.0,5721.0,3086.0,113.67,0.0,code_match,12224,0.09801420606524254,124716.6
26|25|02|030|668|396,4064,2209,1855,119,3.7,1100,1273,4064.0,2209.0,1855.0,1100.0,119.08,0.0,code_match,4064,0.043403753642955074,93632.5
26|25|02|030|668|408,5326,2969,2357,126,3.1,1703,1851,5326.0,2969.0,2357.0,1703.0,125.97,0.0,code_match,5326,0.20741760884971122,25677.7
26|25|02|030|780|016,1501,810,691,117,3.7,411,446,1501.0,810.0,691.0,411.0,117.22,0.0,code_match,1501,0.02171555848250307,69120.9
26|25|02|030|780|028,33668,17715,15953,111,3.7,9004,8134,33666.0,17715.0,15951.0,8999.0,111.06,-2.0,code_match,33668,0.4579258682119591,73522.8
26|25|02|030|780|043,995,570,425,134,3.3,305,346,995.0,570.0,425.0,305.0,134.12,0.0,code_match,995,0.008351651342081632,119138.1
26|25|02|030|780|048,9137,5090,4046,126,3.8,2383,2232,9137.0,5090.0,4046.0,2383.0,125.8,0.0,code_match,9137,0.08793812898935502,103902.6
26|25|02|030|780|068,3179,1736,1443,120,3.8,846,724,3171.0,1731.0,1440.0,846.0,120.21,-8.0,code_match,3179,0.05221388700020598,60884.2
26|25|02|030|780|088,800,486,313,155,2.4,327,434,800.0,486.0,313.0,327.0,155.27,0.0,code_match,800,0.02556066707956276,31298.1
26|25|02|030|780|128,4301,2374,1927,123,3.9,1103,1256,4301.0,2374.0,1927.0,1103.0,123.2,0.0,code_match,4301,0.05093498611649109,84441.0
26|25|02|030|780|148,1204,654,550,119,3.6,331,290,1205.0,655.0,550.0,331.0,119.09,1.0,code_match,1204,0.034042438032564605,35367.6
26|25|02|030|780|156,859,498,361,138,3.3,261,172,858.0,498.0,360.0,261.0,138.33,-1.0,code_match,859,0.009955349636436971,86285.3
26|25|02|030|780|164,765,381,384,99,3.8,203,186,765.0,381.0,384.0,203.0,99.22,0.0,code_match,765,0.02566734416809989,29804.4
26|25|02|030|780|168,147,84,63,133,2.9,51,70,147.0,84.0,63.0,51.0,133.33,0.0,code_match,147,0.0017438102355013636,84298.2
26|25|02|030|780|248,4576,2501,2075,121,3.4,1348,1363,4576.0,2501.0,2075.0,1348.0,120.53,0.0,code_match,4576,0.03174218998120107,144161.4
26|25|02|030|780|256,3649,1949,1700,115,3.9,941,842,3649.0,1949.0,1700.0,941.0,114.65,0.0,code_match,3649,0.03094894761954931,117903.8
26|25|02|030|780|264,10032,5557,4475,124,3.9,2567,2234,10032.0,5557.0,4475.0,2567.0,124.18,0.0,code_match,10032,0.10259894237374349,97778.8
26|25|02|030|780|327,401,206,195,106,4.4,92,112,401.0,206.0,195.0,92.0,105.64,0.0,code_match,401,0.012549668901281685,31953.0
26|25|02|030|780|368,22304,12131,10172,119,3.5,6402,6296,22304.0,12131.0,10172.0,6402.0,119.26,0.0,code_match,22304,0.14073460762234621,158482.7
26|25|02|030|780|408,555,361,194,186,3.4,163,120,555.0,361.0,194.0,163.0,186.08,0.0,code_match,555,0.014634771662033929,37923.4
26|25|02|030|780|416,11443,6357,5086,125,3.6,3217,3084,11443.0,6357.0,5086.0,3217.0,124.99,0.0,code_match,11443,0.10145293242047544,112791.2
26|25|02|033|038|188,5887,2739,3148,87,4.1,1433,1650,5889.0,2741.0,3148.0,1433.0,87.07,2.0,code_match,5887,0.04288447845495892,137275.8
26|25|02|033|673|256,12087,6347,5740,111,3.8,3186,2668,12087.0,6347.0,5740.0,3186.0,110.57,0.0,code_match,12087,0.1406324973865835,85947.4
26|25|04|021|076|068,23955,13226,10729,123,3.6,6719,6271,23955.0,13226.0,10729.0,6718.0,123.27,0.0,code_match,23955,0.3545983286659301,67555.3
26|25|04|021|076|150,1109,648,461,141,3.3,338,289,1109.0,648.0,461.0,338.0,140.56,0.0,code_match,1109,0.033628878547635556,32977.6
26|25|04|021|076|248,11071,6333,4738,134,3.6,3076,2648,11071.0,6333.0,4738.0,3076.0,133.66,0.0,code_match,11071,0.15758571605965985,70253.8
26|25|04|021|076|256,20212,11264,8948,126,3.6,5577,4710,20209.0,11264.0,8945.0,5576.0,125.93,-3.0,code_match,20212,0.263656080952381,76660.5
26|25|04|021|076|308,7243,4157,3086,135,3.5,2092,1906,7243.0,4157.0,3086.0,2092.0,134.71,0.0,code_match,7243,0.18667593563281534,38799.9
26|25|04|021|076|316,18091,9855,8236,120,3.5,5129,5043,18090.0,9855.0,8235.0,5129.0,119.67,-1.0,code_match,18091,0.27009907508736664,66979.1
26|25|04|021|076|324,1346,775,571,136,2.6,526,413,1346.0,775.0,571.0,526.0,135.73,0.0,code_match,1346,0.04649696710235549,28948.1
26|25|04|021|076|332,1980,1095,885,124,3.7,530,519,1980.0,1095.0,885.0,530.0,123.73,0.0,code_match,1980,0.07933139844179729,24958.6
26|25|04|021|076|340,4186,2314,1872,124,3.3,1266,1011,4186.0,2314.0,1872.0,1266.0,123.61,0.0,code_match,4186,0.07180269659691764,58298.6
26|25|04|037|075|016,14824,8354,6470,129,3.8,3889,2427,14824.0,8354.0,6470.0,3888.0,129.12,0.0,code_match,14824,1.1744506875399048,12622.1
26|25|04|037|075|024,11163,5974,5189,115,4.0,2819,2255,11163.0,5974.0,5189.0,2819.0,115.13,0.0,code_match,11163,0.24905530712943205,44821.4
26|25|04|037|075|036,16216,9097,7115,128,3.3,4890,3908,16209.0,9094.0,7111.0,4887.0,127.89,-7.0,code_match,16216,0.2110296143680524,76842.3
26|25|04|037|075|048,6325,3385,2940,115,4.1,1545,841,6324.0,3384.0,2940.0,1545.0,115.1,-1.0,code_match,6325,0.13881671380903213,45563.7
26|25|04|037|075|068,4369,2306,2063,112,3.6,1230,773,4369.0,2306.0,2063.0,1230.0,111.78,0.0,code_match,4369,0.13552982362645746,32236.4
26|25|04|037|075|076,863,437,426,103,4.0,218,118,863.0,437.0,426.0,218.0,102.58,0.0,code_match,863,0.5190747319415611,1662.6
26|25|04|037|075|152,2227,1247,980,127,3.5,634,670,2227.0,1247.0,980.0,634.0,127.24,0.0,code_match,2227,0.0350179466146393,63596.0
26|25|04|037|075|168,776,420,356,118,4.4,176,123,776.0,420.0,356.0,176.0,117.98,0.0,code_match,776,0.163872607557167,4735.4
26|25|04|037|075|208,17016,9052,7964,114,3.8,4436,4657,17016.0,9052.0,7964.0,4436.0,113.66,0.0,code_match,17016,0.3125378758683735,54444.6
26|25|04|037|075|248,5289,2775,2514,110,3.7,1414,1238,5289.0,2775.0,2514.0,1414.0,110.38,0.0,code_match,5289,0.022842178321042798,231545.3
26|25|04|037|075|256,2726,1543,1183,130,3.4,795,700,2726.0,1543.0,1183.0,795.0,130.43,0.0,code_match,2726,0.016557324114497268,164640.1
26|25|04|037|075|264,5600,3036,2564,118,3.7,1500,1297,5600.0,3036.0,2564.0,1499.0,118.41,0.0,code_match,5600,0.10151198342500978,55165.9
26|25|04|037|075|316,6454,3353,3101,108,3.7,1759,1376,6454.0,3353.0,3101.0,1759.0,108.13,0.0,code_match,6454,0.2869858079930969,22488.9
26|25|04|037|075|324,3612,1907,1705,112,3.4,1060,853,3612.0,1907.0,1705.0,1060.0,111.85,0.0,code_match,3612,0.06365526488794265,56743.1
26|25|04|037|075|348,7623,4136,3487,119,3.7,2062,1795,7623.0,4136.0,3487.0,2062.0,118.61,0.0,code_match,7623,0.17796735053170504,42833.7
26|25|04|037|075|711,6048,3732,2316,161,4.3,1412,933,6048.0,3732.0,2316.0,1412.0,161.14,0.0,code_match,6048,0.05093929113674729,118729.6
26|25|04|037|075|748,7467,4188,3279,128,3.5,2145,1798,7467.0,4188.0,3279.0,2145.0,127.72,0.0,code_match,7467,0.24228427817121603,30819.2
26|25|04|038|075|028,3726,2075,1651,126,3.6,1036,1033,3726.0,2075.0,1651.0,1036.0,125.68,0.0,code_match,3726,0.038107741933134466,97775.4
26|25|04|038|075|043,18368,10590,7778,136,3.6,5143,4403,18368.0,10590.0,7778.0,5143.0,136.15,0.0,code_match,18368,0.20221108821554604,90835.8
26|25|04|038|075|256,3700,2017,1683,120,3.4,1075,980,3698.0,2017.0,1681.0,1075.0,119.99,-2.0,code_match,3700,0.015264814442622399,242387.5
26|25|04|038|075|264,8782,4860,3922,124,3.5,2518,2064,8782.0,4860.0,3922.0,2518.0,123.92,0.0,code_match,8782,0.07045509995960039,124646.8
26|25|04|038|075|384,11509,6326,5183,122,3.6,3173,2965,11509.0,6326.0,5183.0,3172.0,122.05,0.0,code_match,11509,0.07296501627878522,157733.1
26|25|04|038|075|388,6147,3478,2669,130,3.7,1670,1605,6146.0,3478.0,2668.0,1657.0,130.36,-1.0,code_match,6147,0.05808954991214444,105819.4
26|25|04|038|713|041,12216,6662,5554,120,3.5,3491,3184,12215.0,6662.0,5553.0,3485.0,119.97,-1.0,code_match,12216,0.1678038800485056,72799.3
26|25|04|038|713|076,8739,5089,3650,139,3.3,2633,2575,8739.0,5089.0,3650.0,2633.0,139.42,0.0,code_match,8739,0.09631012200716466,90738.1
26|25|04|038|713|148,10378,5807,4571,127,3.3,3190,2952,10378.0,5807.0,4571.0,3190.0,127.04,0.0,code_match,10378,0.09000649916925035,115302.8
26|25|04|038|713|248,12098,6853,5244,131,3.3,3650,3584,12098.0,6853.0,5244.0,3650.0,130.68,0.0,code_match,12098,0.06329262617089289,191143.9
26|25|04|038|713|324,13884,7688,6196,124,3.6,3844,3350,13883.0,7688.0,6195.0,3844.0,124.1,-1.0,code_match,13884,0.17074985259273756,81311.9
26|25|04|041|712|028,2535,1309,1226,107,3.9,642,550,2535.0,1309.0,1226.0,642.0,106.77,0.0,code_match,2535,0.20314840649545268,12478.6
26|25|04|041|712|248,2049,1185,864,137,4.8,427,219,2049.0,1185.0,864.0,427.0,137.15,0.0,code_match,2049,1.0483409839613975,1954.5
26|25|04|041|712|256,2255,1176,1079,109,3.5,648,450,2255.0,1176.0,1079.0,648.0,108.99,0.0,code_match,2255,1.4837745787428414,1519.8
26|25|04|041|712|308,811,404,407,99,4.0,205,200,811.0,404.0,407.0,205.0,99.26,0.0,code_match,811,0.6488225148883298,1250.0
26|25|04|041|712|368,2206,1120,1086,103,3.9,565,430,2206.0,1120.0,1086.0,565.0,103.13,0.0,code_match,2206,0.8005065808972399,2755.8
26|25|04|041|712|376,1624,914,710,129,3.8,430,450,1624.0,914.0,710.0,430.0,128.73,0.0,code_match,1624,1.3521964364129604,1201.0
26|25|04|041|712|384,2098,1067,1031,104,3.8,549,440,2098.0,1067.0,1031.0,549.0,103.49,0.0,code_match,2098,1.6160059595826837,1298.3
26|25|04|041|712|392,1951,1194,757,158,4.3,451,430,1951.0,1194.0,757.0,451.0,157.73,0.0,code_match,1951,0.9519878567677054,2049.4
26|25|04|041|713|308,10773,6171,4601,134,4.0,2706,2407,10770.0,6169.0,4600.0,2706.0,134.11,-3.0,code_match,10773,0.23697120194026405,45461.2
26|25|04|041|713|316,12311,7356,4955,149,3.9,3147,3093,12310.0,7355.0,4955.0,3147.0,148.44,-1.0,code_match,12311,0.4197486732605119,29329.5
26|25|04|042|077|016,1438,738,700,105,3.8,381,381,1438.0,738.0,700.0,381.0,105.43,0.0,code_match,1438,0.04280277540200877,33596.0
26|25|04|042|077|024,1080,603,477,126,4.1,261,190,1080.0,603.0,477.0,261.0,126.42,0.0,code_match,1080,0.08887663480517288,12151.7
26|25|04|042|077|028,1526,783,743,105,3.9,390,430,1526.0,783.0,743.0,390.0,105.38,0.0,code_match,1526,0.938190744747518,1626.5
26|25|04|042|077|048,860,453,407,111,3.8,224,235,860.0,453.0,407.0,224.0,111.3,0.0,code_match,860,0.01799484052305835,47791.5
26|25|04|042|077|056,848,446,402,111,4.1,208,180,848.0,446.0,402.0,208.0,110.95,0.0,code_match,848,0.41595969465346516,2038.7
26|25|04|042|077|064,1917,984,933,106,4.3,441,400,1917.0,984.0,933.0,441.0,105.47,0.0,code_match,1917,0.5231781353848666,3664.1
26|25|04|042|077|123,659,343,316,109,3.5,186,180,659.0,343.0,316.0,186.0,108.54,0.0,code_match,659,0.2580683091710079,2553.6
26|25|04|042|077|148,290,159,131,121,3.6,80,60,290.0,159.0,131.0,80.0,121.37,0.0,code_match,290,0.026295154863919416,11028.6
26|25|04|042|077|188,359,191,168,114,4.5,80,100,359.0,191.0,168.0,80.0,113.69,0.0,code_match,359,0.06992694228975664,5133.9
26|25|04|042|077|248,344,170,174,98,4.0,85,20,344.0,170.0,174.0,85.0,97.7,0.0,code_match,344,0.025441695213076973,13521.1
26|25|04|042|077|256,1898,989,909,109,3.6,524,540,1898.0,989.0,909.0,524.0,108.8,0.0,code_match,1898,0.102534055258045,18510.9
26|25|04|042|077|316,1873,934,939,100,3.8,491,550,1873.0,934.0,939.0,491.0,99.47,0.0,code_match,1873,0.4561697266497608,4105.9
26|25|04|042|077|348,1886,991,895,111,4.5,420,400,1886.0,991.0,895.0,420.0,110.73,0.0,code_match,1886,0.036617345619986155,51505.6
26|25|04|042|115|068,831,451,380,119,3.8,216,180,831.0,451.0,380.0,216.0,118.68,0.0,code_match,831,0.4097324972762663,2028.2
26|25|04|042|115|308,744,377,367,103,4.0,185,180,744.0,377.0,367.0,185.0,102.72,0.0,code_match,744,0.4894499404879436,1520.1
26|25|04|042|115|368,170,88,82,107,5.3,32,20,170.0,88.0,82.0,32.0,107.32,0.0,code_match,170,0.045779895566998074,3713.4
26|25|04|042|524|108,1710,900,810,111,4.2,403,334,1710.0,900.0,810.0,403.0,111.11,0.0,code_match,1710,1.282332854821515,1333.5
26|25|04|042|599|308,500,282,218,129,3.0,166,180,500.0,282.0,218.0,166.0,129.36,0.0,code_match,500,0.0917540022429925,5449.4
26|25|04|042|600|308,741,408,333,123,3.0,251,335,741.0,408.0,333.0,251.0,122.52,0.0,code_match,741,0.19032540071535375,3893.3
26|25|06|047|223|408,2091,1024,1067,96,3.6,576,630,2091.0,1024.0,1067.0,576.0,95.97,0.0,name_match_fallback,2091,0.15806021837516004,13229.1
26|25|06|050|152|124,3968,2261,1707,133,4.1,967,1202,3976.0,2267.0,1709.0,967.0,132.65,8.0,code_match,3968,6.72491860563193,590.0
26|25|06|050|152|168,1298,946,352,269,6.6,196,201,1357.0,989.0,368.0,196.0,268.75,59.0,code_match,1298,0.41660355953824485,3115.7
26|25|07|019|075|028,3210,1766,1444,122,2.9,1097,1187,3210.0,1766.0,1444.0,1097.0,122.3,0.0,code_match,3210,0.18780483129017453,17092.2
